CATCHID,SINUOSITY.x,STRM_DENS.x,ELEVCM_MEA.x,SLP_PERC.x,MEAN_RCHRG.x,MEAN_IEOF.x,RF30_MEAN.x,NHDAREAWTMAP.x,NHDAREAWTMAT.x,NHDMAXELEVSMO.x,NHDMINELEVSMO.x,NHDSLOPE.x,L_POPDENS,SO.x,OrgMatter_WA.x,CaCO3_WA.x,SurfText_Maj.x,NLCD_CN.x,DENS_RD_XING.x,DENS_FishBarrier.x,DENS_L_TRI.x,StorageRatio.x,BFI_MEAN.y,SINUOSITY.y,STRM_DENS.y,ELEVCM_MEA.y,SLP_PERC.y,MEAN_RCHRG.y,MEAN_IEOF.y,SATOF_MEAN.y,NHDAREAWTMAP.y,NHDAREAWTMAT.y,NHDMAXELEVSMO.y,NHDSLOPE.y,N_POPDENSC,Silt_WA.y,OrgMatter_WA.y,KfactWS_WA.y,EC_WA.y,Dep2WatTbl_WA.y,CaCO3_WA.y,SurfText_Maj.y,NLCD_CN.y,DENS_RD_XING.y,DENS_DamCount.y,DENS_L_TRI.y,DENS_L_NPDES.y,DENS_L_CERC.y,StorageRatio.y,NHDCUMDRAINAG.x,PCT_ADRAIN.x,PCT_ADRAIN.y,Dom_SGEOL.x,Dom_SGEOL.y,sedrisk.x,PCT_IRRIG.x,PCT_IRRIG.y,basf_PC.x,frccMN.x,is_PC.x,prcp_PC.x,runo_PC.x,snwe_PC.x,fireMN.x,TotalUse,tave_PC.x,tmax_PC.x,tmin_PC.x,Pct2006NatLC.x,Pct2006AgrLC.x,ARAPct2006NatLC.x,Pct2006NatLC.y,Pct2006UrbLC.y,Pct2006AgrLC.y,ARAPct2006NatLC.y,ARAPct2006AgrLC.y,L_ROADDENS,N_ROADDENS,Ksat_WA,WQRegion,PSARegion,LgFldFlow_p.x,SmFldDur_p.x,SmFldDate_p.x,SmFldFreq.x,HiFall_p.x,CRAM_Overall_Score.x,CSCI.x,N_SUMMER,pH_SUMMER.x,SpecCond_SUMMER.x,TEMP_SUMMER.x,TURB_SUMMER.x,PHAB.MMI.Score
8270631,1.19061,0.001004418,315.49,44.79,163,5,1136,1114.8697,143.95325,207.08,198.69,0.00558,1.5664,3,1.23,0,gravelly loam,79.09041591,0,0,0,0,31.38236899,1.153112398,0.000752606,418.2463389,30.90034553,165.5887032,5.270674578,4.540467181,1127.765954,143.8088506,772.32,0.072332963,1.69,32.23880346,1.416340615,0.302203131,0.629728496,201,0,loam,75.6446486,0.289135533,0,0,0,0,0,58.797,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,47.59262574,0,0,62.3229958,1.622516556,0,38.13067129,7.195420563,0,1.21160397,0,0.009090154,0.009618803,0.008516755,0.999999999,0,0.999999999,0.954733161,0.045266839,0,0.894329293,0,0,49657.86,8.785,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270633,1.12943,0.000725946,390,53.61,159.3,4.19,1127.4,1115.233,145.3492,362.21,198.69,0.0634,1.5285,1,1.208720364,0,gravelly loam,78.52984319,0,0,0,0,31.81,1.12943,0.000725946,390,53.61,159.3,4.19,4.13,1115.233,145.3492,362.21,0.0634,1.529,33.78882758,1.208720364,0.236479376,0.06960052,201,0,gravelly loam,78.52984319,0,0,0,0,0,0,3.552,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,55.24696828,0,0,62.64193561,1.870422535,0,37.94225044,6.48885975,0,1.220092065,0,0.0090925,0.009628863,0.008511254,0.993424382,0,1,0.993424382,0.00657562,0,1,0,0,0,12.547574,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270635,1.16732,0.00095389,329.25,32.68,224.1,6.15,1072.77,1233.65679,147.39569,236.99,104.78,0.08535,2.2971,2,2.07,0,loam,60.38550886,0.616530984,0,0,0,30.43005865,1.535573602,0.00089134,641.1153828,27.42604933,226.6498532,6.02151073,3.473380359,1251.906649,147.1206411,762.11,0.11977585,1.923,34.71181485,1.872306137,0.291758019,0.023534984,201,0,loam,58.70290838,0.504449886,0,0,0,0,0,9.916,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,45.04469635,0,0,57.17058319,1.823899371,0.491749439,39.24084273,3.463612481,0,1.133732158,0.025,0.009052333,0.009804426,0.008239948,0.995575221,0,0.985018727,0.973129498,0.026870501,0,0.97045908,0,124.56,28600.18,6.9661,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270637,1.09618,0.000271568,370.03,27.82,224.7,6.62,1075.69,1096.65725,143.30036,104.78,104.78,0,4.6602,5,1.960589825,0,loam,62.34357906,0.144590208,0.578360833,0,0,34.73060483,1.170628677,0.000893678,464.6322059,28.92077416,198.2416682,7.143936194,4.854660644,1130.920621,142.2310897,1083.21,0.072197101,18.567,33.6909066,1.63499434,0.282159029,0.426676075,177.4302726,0,loam,68.88891321,0.501275497,0.008279325,0.005268661,0.000752666,0.000752666,0.33188071,1328.621,0.005216526,0.001243995,PCT_SGEOL_45.x,PCT_SGEOL_45.y,27.03374423,0.011641016,0.019029782,57.28863022,1.764984227,0.001138559,39.19466253,3.108917702,0,1.141960764,0.08603949,0.009051902,0.009785899,0.008258272,0.946340193,0.009116958,0.538931297,0.884797595,0.065379083,0.049823322,0.799993621,0.107203695,12514.29,2177850.89,6.369213864,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270639,1.18402,0.001096453,312.58,43.82,160.9,5,1136,1114.15094,144.11633,198.69,186.18,0.00506,1.481,3,1.23,0,gravelly loam,79.0854974,0,0,0,0,31.42739061,1.153420777,0.000763103,413.0152821,32.59949594,165.0795189,5.201792238,4.469846029,1126.602578,143.9043071,772.32,0.068497916,1.674,32.43409143,1.398432381,0.295030397,0.58047495,201,0,loam,75.92313486,0.263165047,0,0,0,0,0,64.6,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,40.85199547,0,0,62.71823694,1.864035088,0,38.30249364,8.391923165,0,1.212813951,0,0.009093709,0.009668925,0.008471493,0.982021573,0,0.931185944,0.957811674,0.042188326,0,0.901715411,0,1116.14,50774,8.785,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270641,1.11857,0.001020792,379.64,52.5,159.6,5,1140.52,1162.183,146.6096,317.53,186.18,0.06097,1.5186,1,1.23,0,gravelly loam,78.95380666,0,0,0,0,32,1.11857,0.001020792,379.64,52.5,159.6,5,4,1162.183,146.6096,317.53,0.06097,1.519,35.4,1.23,0.2,0.1,201,0,gravelly loam,78.95380666,0,0,0,0,0,0,2.111,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,42.29198693,0,0,63.03787188,1.898550725,0,38.27813477,8.370679006,0,1.218136453,0,0.009095906,0.009706616,0.008436605,0.980325065,0,1,0.980325065,0.019674936,0,1,0,2422.51,2422.51,8.785,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270643,1.09865,0.000579913,358.91,33.14,205.8,5,1121.78,1043.396,147.335,304.35,137.12,0.07615,6.5289,1,1.56,0,loam,79.68289786,0,0.528267416,0,0,31.59,1.09865,0.000579913,358.91,33.14,205.8,5,3,1043.396,147.335,304.35,0.07615,6.529,32.3,1.56,0.32,1,201,0,loam,79.68289786,0,0,0,0,0,0,3.786,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,32.55339077,0,0,59.64924272,1.68,0.100314786,39.38174223,7.181499515,0,1.178862376,0.003072937,0.009060126,0.009809073,0.008251957,0.849643706,0,0.603915663,0.849643706,0.150356295,0,0.603915663,0,5451.62,5451.62,4.1838,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270645,1.0769,0.001161682,381.25,36.44,199.6,5,1125,1069.446,149.7658,434.58,137.12,0.17446,15.0098,1,1.56,0,loam,78.97728668,0.682618352,0,0,0,31.01,1.0769,0.001161682,381.25,36.44,199.6,5,3,1069.446,149.7658,434.58,0.17446,15.01,32.3,1.56,0.32,1,201,0,loam,78.97728668,0.682618352,0,0,0,0,0,1.468,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,27.58798804,0.001534697,0.001534697,60.0721658,1.899328859,0,39.56232235,8.471515591,0,1.188898471,0.000312626,0.009060797,0.009842895,0.008218067,0.989564149,0,0.967413441,0.989564149,0.01043585,0,0.967413441,0,1165.32,1165.32,4.1838,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270647,1.14095,0.000706806,379.02,42.09,172.8,5,1093.44,1106.044,146.5842,380.3,183.44,0.0319,1.5853,1,1.325023045,0,gravelly loam,79.1770887,0.458227569,0,0,0,32,1.14095,0.000706806,379.02,42.09,172.8,5,3,1106.044,146.5842,380.3,0.0319,1.585,34.50735928,1.325023045,0.234553834,0.359153758,201,0,gravelly loam,79.1770887,0.458227569,0,0,0,0,0,8.729,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,43.50796688,0,0,61.80802506,1.813073395,0,38.57107174,7.857786698,0,1.201587442,4.13E-05,0.009083749,0.009704545,0.00841258,0.972597095,0,0.873453318,0.972597095,0.027402905,0,0.873453318,0,7630.72,7630.72,7.46009081,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270649,1.10538,0.001694185,250.04,41.11,160.5,5,1136,1115.6286,144.21737,186.18,183.44,0.00308,1,3,1.23,0,gravelly loam,79.07388316,0,0,0,0,31.44984187,1.15117068,0.000778466,410.6944627,33.29080866,164.8717035,5.193880232,4.446815893,1127.634033,143.991694,772.32,0.067077064,1.664,32.55038077,1.39182837,0.291304381,0.561636164,201,0,loam,76.04290132,0.252846694,0,0,0,0,0,67.236,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,36.3204573,0,0,62.99811536,1.641509434,0,38.49956173,9.480783833,0,1.216997546,0.011477905,0.009096296,0.009721164,0.008421957,0.927835051,0,0.817427387,0.95828443,0.04171557,0,0.904389338,0,1648.94,54845.45,8.785,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270651,1.17976,0.000788481,396.78,37.89,196.6,5,1121.21,1122.353,146.5429,430.8,188.94,0.07942,2.3684,1,1.56,0,loam,79.19618339,0,0,0,0,32,1.17976,0.000788481,396.78,37.89,196.6,5,3,1122.353,146.5429,430.8,0.07942,2.368,32.3,1.56,0.32,1,201,0,loam,79.19618339,0,0,0,0,0,0,3.862,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,55.8588667,0,0,60.60697155,1.720316623,0.076392721,39.23647452,8.198432739,0,1.190880373,0,0.009068205,0.009801259,0.008277613,0.98138236,0,1,0.98138236,0.01861764,0,1,0,2418.57,2418.57,4.1838,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270653,1.13231,0.0004444,377.12,37.78,185.7,5,1117.76,1125.66,146.2547,349.34,188.94,0.04869,2.5879,1,1.55955655,0,loam,79.33604566,0,0,0,0,32,1.13231,0.0004444,377.12,37.78,185.7,5,3,1125.66,146.2547,349.34,0.04869,2.588,32.30416575,1.55955655,0.319838745,0.99879059,201,0,loam,79.33604566,0,0,0,0,0,0,7.412,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,57.03247593,0,0,61.20859274,1.63538874,0,38.97622311,8.264727954,0,1.195964599,0,0.009075384,0.00976805,0.008327895,0.979961137,0,1,0.979961137,0.020038863,0,1,0,5832.32,5832.32,4.189983043,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270655,1.1077,0.00082111,385.27,46.85,160.6,5,1241.21,1172.03,147.3,456.67,252.88,0.14221,1.6307,1,1.222904863,0,gravelly loam,78.72849048,0,0,0,0,32,1.1077,0.00082111,385.27,46.85,160.6,5,4,1172.03,147.3,456.67,0.14221,1.631,34.8627968,1.222904863,0.212163091,0.08986409,201,0,gravelly loam,78.72849048,0,0,0,0,0,0,1.745,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,51.93886158,0,0,63.51281147,1.289017341,0,38.48295787,9.098582637,0,1.214713232,0,0.00909773,0.009812961,0.008329096,0.999999999,0,1,0.999999999,0,0,1,0,154.07,154.07,10.03953166,North Coast,North Coast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270657,1.08591,0.000432477,319.82,46.41,160.4,4.98,1141.15,1115.24729,144.57203,183.44,182.72,0.00068,1.3085,3,1.23,0,gravelly loam,79.12822879,0.41129335,0,0,0,31.52816463,1.148957267,0.000759756,404.3491198,34.67747864,165.6158331,5.165658365,4.259759875,1124.84582,144.298368,772.32,0.062258541,1.644,32.85666873,1.379370633,0.282153483,0.52477251,201,0,gravelly loam,76.48758173,0.280629933,0,0,0,0,0,78.401,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,49.35839991,0,0,63.09317033,1.561983471,0,38.57050526,9.716631595,0,1.219335956,0.000744232,0.009096575,0.009749807,0.008392463,0.981549816,0,0.840764332,0.960599702,0.039400266,0,0.90002329,0,1834.69,64310.86,8.785,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270659,1.28697,0.000739405,320.76,48.85,159.6,4.04,1242.13,1171.97239,147.29978,252.88,182.72,0.02018,1.1122,1,1.214128156,0,gravelly loam,78.71464115,0,0,0,0,32,1.234628128,0.000761521,338.2216887,48.30863622,159.8706819,4.299854614,3.766618205,1171.987984,147.2998396,456.67,0.055809379,1.253,34.37814881,1.216503852,0.223136254,0.080719789,201,0,gravelly loam,78.71838991,0,0,0,0,0,0,6.445,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,62.21795517,0,0,63.49970709,1.44893617,0,38.64160146,10.20443727,0,1.224156093,0,0.009099632,0.009803889,0.008342369,1.000000001,0,1,1,0,0,1,0,0,154.07,11.59139135,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270661,1.07303,0.001081507,128.94,11.11,228.2,5,1105.06,1272.12138,149.11676,97.05,91.34,0.00466,5.0636,4,1.912374734,2.11754161,loam,66.48402557,0.887524413,0.887524413,0,0,31.10401548,1.194767926,0.000649904,635.9922089,35.97147437,241.1497779,5.858540668,3.138868309,1284.708529,147.6911016,990.64,0.081873638,2.039,33.52663115,2.106870437,0.321930003,0.460687513,193.4283806,0.011066374,loam,73.71330338,0.161924318,0,0,0,0,0,222.333,0.001281585,1.14E-05,PCT_SGEOL_45.x,PCT_SGEOL_45.y,21.88975292,0.038311234,0.000426733,58.82666275,1.461538462,0.483068369,39.75457242,8.451617437,0,1.152697236,1.190050666,0.00906037,0.009925379,0.008131202,0.607028753,0.1485623,0.386217949,0.971454659,0.027792442,0.000752901,0.953095165,0.004059992,4859.49,201467.21,15.74149612,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,0.1825,8.465,343,20.825,1.155,NA
8270663,1.23028,0.000562926,293.36,29.41,227,5.25,1145.86,1097.678,143.38241,104.78,91.34,0.00262,10.679,5,1.940546736,0.523658227,loam,61.48438893,0.110077987,0.330233961,0,0,34.67921813,1.173564927,0.000891431,464.7756801,28.91307827,198.6444785,7.122849353,4.831998575,1131.586391,142.2748141,1083.21,0.072250923,18.391,33.7048994,1.638799578,0.2826208,0.424830678,177.6119016,0.003530077,loam,68.76364044,0.49866171,0.008162617,0.005194393,0.000742056,0.000742056,0.32728896,1347.62,0.000362143,0.0012289,PCT_SGEOL_45.x,PCT_SGEOL_45.y,29.23051892,0.011184925,0.018836933,57.96380037,1.778807947,0.015007094,39.45111286,5.897484066,0,1.139300449,0.787794232,0.009056229,0.009856043,0.00819464,0.857072059,0,0.771779141,0.885260384,0.065618619,0.049120997,0.800995194,0.106038462,20683.59,2227134.66,8.249033891,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270665,1.16104,0.000830203,348.5,44.76,167.7,5,1139.4,1103.943,146.9688,329.93,178.38,0.0324,2.2567,1,1.262239301,0,gravelly loam,79.1416014,1.064804746,0,0,0,31.97,1.16104,0.000830203,348.5,44.76,167.7,5,3,1103.943,146.9688,329.93,0.0324,2.257,35.09714596,1.262239301,0.211723382,0.187925366,201,0,gravelly loam,79.1416014,1.064804746,0,0,0,0,0,5.634,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,48.73293186,0,0,62.44028026,1.794275492,0,38.86542977,9.794366622,0,1.21231907,0,0.009088009,0.00978075,0.008341589,0.998561611,0,0.99486427,0.998561611,0.001438389,0,0.99486427,0,5221.09,5221.09,8.335486453,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270667,1.04192,0.001405902,250.99,41.55,160.2,2.64,1136,1119.64407,144.79235,182.72,178.38,0.0065,0.6281,3,1.23,0,gravelly loam,79.37452471,0,0,0,0,31.56644274,1.154316002,0.000763469,398.501238,35.74587937,165.1515764,5.086224245,4.21550651,1128.380309,144.5279748,772.32,0.06120172,1.609,32.98576094,1.36623267,0.277237487,0.488855106,201,0,gravelly loam,76.67219295,0.257863556,0,0,0,0,0,85.32,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,38.80445012,0,0,63.29488921,1.522727273,0,38.74534267,10.68089798,0,1.223151515,0.005782518,0.009098906,0.009788581,0.008356562,0.948669203,0,0.852564102,0.96351177,0.036488264,0,0.907190099,0,459.96,64924.89,8.785,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270669,1,0.00150865,96.79,7.96,221,5,1106,1122.3803,144.19482,91.34,91.09,0.00271,28.9412,5,1.708505633,2.620687636,loam,68.79104478,0,0,0,0,34.17283188,1.175829287,0.000857253,489.0073687,29.91180564,204.6644976,6.943262018,4.592164448,1153.269592,143.0418863,1083.21,0.073279205,16.076,33.67987384,1.70508557,0.288190487,0.429933925,179.8482523,0.004698322,loam,69.46667275,0.450957231,0.007006398,0.004458617,0.000636945,0.000636945,0.253972859,1570.014,0.003871565,0.001056599,PCT_SGEOL_45.x,PCT_SGEOL_45.y,11.98332064,0.096445948,0.016232869,59.37725288,1,0.036895548,40.03290119,9.647858167,0,1.167980164,0.51017342,0.009055821,0.009937873,0.008108314,0.52238806,0.149253731,0.607142857,0.897452316,0.060272211,0.042275474,0.816048546,0.095933289,102.17,2428704.04,17.83478718,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270671,1.15724,0.000682712,197.67,25.74,212.8,5,1092.17,1066.3663,149.65321,137.12,91.09,0.00966,56.8213,2,1.599163585,0.691122095,loam,80.52632938,0.716766772,0.143353354,0,0,31.42922104,1.126572332,0.000708269,269.5933313,29.31341947,209.0509004,5,3,1059.622599,148.9488719,434.58,0.058955317,36.23,33.36463855,1.582344266,0.326571843,1.013143686,184.1760821,0.394310574,loam,80.0795633,0.490730167,0,0,0,0,0,12.228,0.002010509,0.001147069,PCT_SGEOL_45.x,PCT_SGEOL_45.y,54.2760266,0.052469492,0.030119656,59.32705883,1.913140312,0.619228515,39.89191247,8.554633688,0,1.175559874,0.109103482,0.0090527,0.009883308,0.008158405,0.762519359,0.09692824,0.399280576,0.816700684,0.127998153,0.055301126,0.546227417,0.164364152,9849.41,16466.35,7.783808919,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270673,1.12866,0.000845184,354.52,43.43,193.7,5,1125,1103.261,149.2014,367.88,180.3,0.0944,3.1501,1,1.56,0,loam,79.13711222,0.425027174,0,0,0,31.3,1.12866,0.000845184,354.52,43.43,193.7,5,3,1103.261,149.2014,367.88,0.0944,3.15,32.3,1.56,0.32,1,201,0,loam,79.13711222,0.425027174,0,0,0,0,0,2.351,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,64.63118558,0,0,60.78880013,1.61965812,0,39.59103455,9.652424425,0,1.200286213,0,0.009065564,0.009861531,0.008208871,0.99923401,0,0.996497372,0.99923401,0.00076599,0,0.996497372,0,821.53,821.53,4.1838,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270675,1.00817,0.005277444,187.26,16.91,188.3,5,1136.5,1101.03041,149.37598,180.3,175.91,0.01844,2,2,1.56,0,loam,78.58823529,22.2814612,0,0,0,31.12876231,1.144194251,0.000819323,331.575419,41.93529679,192.0936411,5,3,1100.940554,149.3820357,367.88,0.078519974,4.062,32.3,1.56,0.32,1,201,0,loam,78.95057832,0.526518163,0,0,0,0,0,5.697,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,14.64750075,0,0,61.40760028,1.25,0,39.60362595,10.5976774,0,1.209845924,0,0.009070399,0.009879291,0.008200683,0.823529412,0,0.790697675,0.986766642,0.013233357,0,0.975519288,0,406.37,5137.37,4.1838,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270677,1.0588,0.001069796,272.06,39.72,189.1,5,1143.85,1123.10927,146.61894,188.94,175.91,0.00805,5.3973,2,1.56,0,loam,79.09475566,0,0,0,0,32,1.135530158,0.00062231,370.6650604,38.0422861,189.3985778,5,3,1124.358536,146.3848771,430.8,0.052191505,2.854,32.30241387,1.55974304,0.31990656,0.9992992,201,0,loam,79.26525415,0,0,0,0,0,0,12.785,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,45.6699123,0,0,61.35799324,1.848684211,0.029610605,39.45281125,10.0481602,0,1.206290671,0,0.009071816,0.00985384,0.008230336,0.999999999,0,1,0.982756583,0.017243417,0,1,0,1089.96,9340.85,4.1838,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270681,1.17007,0.000740257,317.18,41.21,191,5,1137.38,1099.285,149.5109,354.96,180.3,0.07146,4.7402,1,1.56,0,loam,78.82251909,0.303017628,0,0,0,31,1.17007,0.000740257,317.18,41.21,191,5,3,1099.285,149.5109,354.96,0.07146,4.74,32.3,1.56,0.32,1,201,0,loam,78.82251909,0.303017628,0,0,0,0,0,3.301,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,39.65841598,0,0,61.07657296,1.888217523,0,39.8247656,10.82040807,0,1.209952467,0,0.009064722,0.009903345,0.008163392,0.980098147,0,0.970027246,0.980098147,0.019901854,0,0.970027246,0,3909.47,3909.47,4.1838,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270687,1.04801,0.001347105,248.55,38.66,184.2,5,1155.14,1116.16055,147.51165,175.91,166.64,0.00944,2.2151,3,1.56,0,loam,79.02233251,0,0,0,0,31.71582749,1.132193055,0.000708284,354.4316847,39.22001916,189.9999552,5,3,1117.103568,147.3163558,430.8,0.058143908,3.188,32.30160639,1.559828998,0.319937817,0.99953363,201,0,loam,79.16271801,0.156108001,0,0,0,0,0,19.21,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,30.263304,0,0,61.6227812,1.695652174,0.017878509,39.64546503,11.03529196,0,1.21404673,0,0.009071744,0.009892268,0.008189992,1.000000001,0,0.999999999,0.984601242,0.015398758,0,0.991620111,0,402.5,14880.72,4.1838,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270689,1.15051,0.000551132,344.87,35.63,178.7,5,1154,1118.386,148.5193,306.08,166.64,0.04509,2.1463,1,1.56,0,loam,79.03203075,0,0,0,0,31.92,1.15051,0.000551132,344.87,35.63,178.7,5,3,1118.386,148.5193,306.08,0.04509,2.146,32.3,1.56,0.32,1,201,0,loam,79.03203075,0,0,0,0,0,0,5.61,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,42.56720102,0,0,62.03100371,1.624329159,0,39.43890315,10.97646189,0,1.215943155,0,0.009078132,0.009872055,0.008224778,1,0,1,1,0,0,1,0,1508.23,1508.23,4.1838,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270691,1.24207,0.001054732,309.12,48.17,160,2,1171.07,1179.592,148.5364,309.52,166.45,0.07498,2.3448,1,1.187813831,0,gravelly loam,58.77456359,0.553138999,0,0,0,32,1.24207,0.001054732,309.12,48.17,160,2,3,1179.592,148.5364,309.52,0.07498,2.345,32.20590438,1.187813831,0.272319146,0.039734045,201,0,gravelly loam,58.77456359,0.553138999,0,0,0,0,0,1.809,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,65.76597966,0,0,63.63433852,1.72826087,0,38.87598074,11.48560839,0,1.229131973,0,0.00910243,0.00983863,0.008311515,0.996009975,0,0.986717267,0.996009975,0.003990025,0,0.986717267,0,559.59,559.59,16.24417752,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270693,1.31345,0.000928327,266.72,44.66,160.3,3.92,1136,1120.15134,145.05864,178.38,159.09,0.00646,1.8052,3,1.212285791,0,gravelly loam,79.57823892,0.310990933,0,0,0,31.6030056,1.161270441,0.000773092,391.0092663,36.58966606,165.1384037,5.041241449,4.10126588,1126.637012,144.6921518,772.32,0.057107727,1.654,33.14874444,1.354752977,0.27171671,0.456705386,201,0,gravelly loam,76.91919277,0.307964162,0,0,0,0,0,94.169,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,53.82252415,0,0,63.33311649,1.523809524,0,39.00401295,11.50127641,0,1.226670083,0,0.009097669,0.00984657,0.008293021,0.968872687,0,0.876190475,0.965792141,0.034207858,0,0.911650994,0,1808.68,71954.66,11.91715055,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270695,1.21155,0.001266503,290.63,32.74,159.8,2,1242.31,1302.3704,149.00865,166.45,159.09,0.00985,2.945,2,1.16,0,gravelly loam,59.79115854,0,0,0,0,32.08560966,1.214413366,0.00075366,415.4404863,39.2100313,177.216245,4.714688014,3.184482524,1323.344692,149.0058906,652.71,0.058047594,3.365,32.3636779,1.61038856,0.317920605,0.001732829,201,0,gravelly loam,59.82778984,0.144736617,0,0,0,0,0,41.451,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,47.74421435,0,0,63.84440797,1.578947368,0,39.08821606,12.43353317,0,1.234064834,0,0.009104582,0.009896021,0.008255764,0.964939024,0,0.857142857,0.992231219,0.007768827,0,0.993591944,0,424.66,30754.64,21.1621,North Coast,Coastal Chaparral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8270697,1.08741,0.001011536,478.21,30.41,183.9,7,1589.69,1393.087,149.6599,533.5,270.67,0.13121,2.5409,1,1.892175606,0,loam,61.82610679,0,0,0,0,32,1.08741,0.001011536,478.21,30.41,183.9,7,3.34,1393.087,149.6599,533.5,0.13121,2.541,33.64018975,1.892175606,0.32,0,201,0,loam,61.82610679,0,0,0,0,0,0,1.98,0,0,PCT_SGEOL_45.x,PCT_SGEOL_45.y,68.51976983,0,0,64.18469356,1.368686869,0,38.94640562,10.7461834,0,1.092377494,0,0.009096917,0.009963652,0.008171238,1.000000001,0,1,1.000000001,0,0,1,0,605.97,605.97,9.740160539,North Coast,North Coast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
