"","CATCHID","SINUOSITY.x","STRM_DENS.x","ELEVCM_MEA.x","SLP_PERC.x","MEAN_RCHRG.x","MEAN_IEOF.x","RF30_MEAN.x","NHDAREAWTMAP.x","NHDAREAWTMAT.x","NHDMAXELEVSMO.x","NHDMINELEVSMO.x","NHDSLOPE.x","L_POPDENS","SO.x","OrgMatter_WA.x","CaCO3_WA.x","SurfText_Maj.x","NLCD_CN.x","DENS_RD_XING.x","DENS_FishBarrier.x","DENS_L_TRI.x","StorageRatio.x","BFI_MEAN.y","SINUOSITY.y","STRM_DENS.y","ELEVCM_MEA.y","SLP_PERC.y","MEAN_RCHRG.y","MEAN_IEOF.y","SATOF_MEAN.y","NHDAREAWTMAP.y","NHDAREAWTMAT.y","NHDMAXELEVSMO.y","NHDSLOPE.y","N_POPDENSC","Silt_WA.y","OrgMatter_WA.y","KfactWS_WA.y","EC_WA.y","Dep2WatTbl_WA.y","CaCO3_WA.y","SurfText_Maj.y","NLCD_CN.y","DENS_RD_XING.y","DENS_DamCount.y","DENS_L_TRI.y","DENS_L_NPDES.y","DENS_L_CERC.y","StorageRatio.y","NHDCUMDRAINAG.x","PCT_ADRAIN.x","PCT_ADRAIN.y","Dom_SGEOL.x","Dom_SGEOL.y","sedrisk.x","PCT_IRRIG.x","PCT_IRRIG.y","basf_PC.x","frccMN.x","is_PC.x","prcp_PC.x","runo_PC.x","snwe_PC.x","fireMN.x","TotalUse","tave_PC.x","tmax_PC.x","tmin_PC.x","Pct2006NatLC.x","Pct2006AgrLC.x","ARAPct2006NatLC.x","Pct2006NatLC.y","Pct2006UrbLC.y","Pct2006AgrLC.y","ARAPct2006NatLC.y","ARAPct2006AgrLC.y","L_ROADDENS","N_ROADDENS","Ksat_WA","WQRegion","PSARegion","LgFldFlow_p.x","SmFldDur_p.x","SmFldDate_p.x","SmFldFreq.x","HiFall_p.x","CRAM_Overall_Score.x","CSCI.x","N_SUMMER","pH_SUMMER.x","SpecCond_SUMMER.x","TEMP_SUMMER.x","TURB_SUMMER.x","PHAB.MMI.Score"
"1666",8273433,1.03484,0.00031405,37.56,3.46,115.5,13,676.96,723.50751,142.37245,28.73,28.23,0.00042,1689.553,1,1.37821651,0.730891178,"fine sandy loam",84.125089,0.527693681,0.26384684,0,0,24.39969838,1.09023248,0.000324486,46.30865253,3.547559492,103.0957387,8.147744845,1.503467076,722.931872,142.3859123,35.23,0.001535235,727.163,27.02661182,1.441727605,0.283659044,1.671316799,121.8830553,1.362785858,"clay",84.72085401,0.570621711,0,0,0,0,0,14.015,0,0.00037079,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",0.502834752,0.286987,0.252346467,41.12789534,1,0.097746939,45.69874454,20.54477048,0,0.917694146,0.341367682,0.008929293,0.010988854,0.006755375,0.340849751,0.002136245,0.377158035,0.228209383,0.685257102,0.086533515,0.189972145,0,27422.26,106953.15,6.335121432,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667",8273435,1.31852,0.000663002,61.18,6.96,125.7,0,838.14,837.9676,140.8289,61.47,21.71,0.0088,120.0239,1,1.600150614,0,"fine sandy loam",82.97011085,0.880498071,0.146749678,0,0,28.28,1.31852,0.000663002,61.18,6.96,125.7,0,2.86,837.9676,140.8289,61.47,0.0088,120.024,26.98106023,1.600150614,0.32,1,121.9614564,0,"fine sandy loam",82.97011085,0.880498071,0,0,0,0,0,6.811,5.3e-06,5.3e-06,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",3.367495707,0.210429353,0.210429353,49.93948475,1.046439628,0.465561867,45.74170802,20.37797295,0,0.974435937,0.352865849,0.008943168,0.010545206,0.007244223,0.798495645,0.009369227,0.810526316,0.798495645,0.192135128,0.009369227,0.810526316,0,28221.64,28221.64,7.650122702,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",8273437,1.34778,0.00081434,613.11,17.78,90.5,4,1769.29,1295.685,141.015,652.59,353.83,0.0943,10.6668,1,1.58,0,"clay loam",80.60703541,0.256772487,0,0,0,22.61,1.34778,0.00081434,613.11,17.78,90.5,4,2,1295.685,141.015,652.59,0.0943,10.667,35.7,1.58,0.32,0.4,201,0,"clay loam",80.60703541,0.256772487,0,0,0,0,0,3.89,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",23.223993,0,0,45.00748489,1.607792208,1.618968803,46.19117035,29.00232162,0,0.966849183,0,0.009017413,0.011209048,0.006702811,0.959268688,0,0.973147153,0.959268688,0.040731312,0,0.973147153,0,4225.33,4225.33,8.9139,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669",8273439,1.13209,0.000917713,223.31,18.81,93.9,6.42,1278.96,1156.93714,141.1201,353.83,52.55,0.04978,16.8334,1,1.580340532,0.102159544,"clay loam",82.09529972,0.303196001,0,0,0,22.84893388,1.206201271,0.000879338,368.014141,18.42763657,92.63782945,5.521631551,2.169768809,1208.444041,141.0810841,652.59,0.065077111,14.546,35.54797669,1.580214117,0.318287061,0.444964641,199.1157674,0.064235201,"clay loam",81.54281637,0.285962357,0,0,0,0,0,10.485,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",24.62133355,0.165030038,0.103766493,43.37380299,1.269890796,1.46686661,46.04767959,26.66859936,0,0.951963209,0.289754658,0.008986991,0.011164803,0.006687948,0.892643052,0.021117166,0.812163618,0.917376262,0.069345827,0.013277912,0.865901758,0.018644676,9062.1,13287.43,8.65363494,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670",8273441,1.0677,0.000749737,82.6,11.56,130.6,4.25,900.83,930.66,138.5,68.75,34.56,0.01443,81.5232,1,2.8719161,0,"loam",67.68993134,0.317368846,0,0,0,29,1.0677,0.000749737,82.6,11.56,130.6,4.25,2.43,930.66,138.5,68.75,0.01443,81.523,30.14411351,2.8719161,0.332015829,1,105.9395032,0,"loam",67.68993134,0.317368846,0,0,0,0,0,3.158,0.000337982,0.000337982,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",8.331546182,0.489763285,0.489763285,52.66552173,1.023026316,1.716596257,45.83642552,20.04959478,0,1.033464193,0.214586853,0.008933488,0.010253942,0.007528385,0.966533182,0,0.979856115,0.966533182,0.033466819,0,0.979856115,0,4351.68,4351.68,7.465529546,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671",8273443,1.11227,0.000850976,105.1,17.98,131.2,6.98,997,930.66,138.5,112.35,37.32,0.02658,59.752,1,2.972138495,0,"loam",65.26451437,0.301580618,0,0,0,29,1.11227,0.000850976,105.1,17.98,131.2,6.98,2,930.66,138.5,112.35,0.02658,59.752,34.14119287,2.972138495,0.321007885,1,98.64504653,0,"loam",65.26451437,0.301580618,0,0,0,0,0,3.317,0.000511692,0.000511692,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",17.59526016,0.356371784,0.356371784,54.48719217,1.200607903,1.98904385,45.86829486,19.94869582,0,1.062518633,0.164316458,0.008931998,0.010103599,0.007682262,0.97042865,0,0.965968587,0.97042865,0.029571351,0,0.965968587,0,3426.98,3426.98,6.255827324,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672",8273445,1.10984,0.000328352,49.55,3.58,98.5,6.35,686.61,722.7186,142.3909,35.23,28.73,0.00193,370.9592,1,1.465258261,1.596900793,"clay",84.94158302,0.586526407,0,0,0,23.44,1.10984,0.000328352,49.55,3.58,98.5,6.35,1.69,722.7186,142.3909,35.23,0.00193,370.959,27.34042056,1.465258261,0.277415979,1.784641093,121.2509437,1.596900793,"clay",84.94158302,0.586526407,0,0,0,0,0,10.229,0.000508166,0.000508166,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",1.671991229,0.239512262,0.239512262,38.6701707,1,0.085448205,45.80909136,21.74104669,0,0.934513282,1.497697418,0.008926004,0.011021512,0.006715393,0.186476494,0.11780243,0.054702495,0.186476494,0.695721078,0.11780243,0.054702495,0,79530.89,79530.89,4.424199534,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673",8273447,1.1454,0.000720072,78.09,9.52,119.6,7.28,663.57,767.1931,141.0243,110.89,31.17,0.01898,226.1011,1,1.613851937,0,"fine sandy loam",83.89548545,1.029803831,0.171633972,0,0,27.93,1.1454,0.000720072,78.09,9.52,119.6,7.28,1.6,767.1931,141.0243,110.89,0.01898,226.101,27.05572014,1.613851937,0.32,1,121.7235292,0,"fine sandy loam",83.89548545,1.029803831,0,0,0,0,0,5.833,9.29e-06,9.29e-06,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",5.213374018,0.450085891,0.450085891,40.87280508,1,0.786735055,45.8376577,19.98015805,0,0.944747776,0.485662976,0.008907006,0.010760916,0.00694793,0.812770562,0.031076067,0.742105263,0.812770562,0.156153371,0.031076067,0.742105263,0,10675.06,10675.06,7.635192362,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674",8273631,1.02752,0.001342121,37.67,1.17,146.1,6,769.01,849.53129,146.25048,34.57,30.46,0.00415,1382.206,2,1.99,3,"silty clay loam",68.89390243,2.707543938,1.353771969,0,0,30.53649848,1.06472044,0.000620996,66.82479738,5.531030987,151.2443697,4.678732598,3.440893366,854.2488619,146.3915694,49.04,0.003782842,656.341,33.80639607,1.888383764,0.307901189,1.071773268,97.64649423,2.153198037,"silty clay loam",73.80341443,1.993436804,0.073830993,0.073830993,0,0,0.60439165,13.541,0.003738644,0.002100255,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",0.073019012,0.093134706,0.149092664,58.55558516,NA,0.183879715,44.56663129,21.43974013,0,0.90781848,1.290076824,0.009099559,0.01091587,0.007174189,0.020731707,0,0,0.181514316,0.752748848,0.065736835,0.077048883,0.04452117,6882.66,98561.26,6.929,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",8273633,1.35479,0.00028485,208.95,17.64,132.9,4.06,1150.88,1061.27254,142.58932,213.45,95.58,0.02213,135.4327,1,1.700723422,1.208313121,"clay loam",80.44761562,0.642079855,0.321039927,0,0.144406386,28.86676375,1.319779611,0.000315983,232.230062,20.42637508,133.1754045,3.933074448,2.436634295,1075.567286,142.2357701,379.04,0.042233299,119.857,36.34881575,1.696066447,0.337202216,0.650804578,152.106699,1.063628395,"clay loam",80.2038481,0.565196515,0.04709971,0,0,0,0.144406386,21.236,0.000555332,0.000488836,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",13.28281486,0.066066753,0.058155848,52.44219242,1.654255319,0.367936541,45.10363164,27.79368826,0,0.966786309,0.776294072,0.009124878,0.010860897,0.007284912,0.727456648,0.020086705,0.637276786,0.758776848,0.223541651,0.017681501,0.706912029,0.017504488,58223.07,61396.2,10.31485014,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676",8273635,1.26391,0.00059225,96.47,9.13,144.7,4.23,789.54,845.9597,146.366,236.46,30.46,0.02552,884.4424,1,1.794500845,1.419476238,"silty clay loam",67.28739429,1.688311511,0.954263028,0,0.241936908,29.73,1.26391,0.00059225,96.47,9.13,144.7,4.23,3.35,845.9597,146.366,236.46,0.02552,884.442,33.06265407,1.794500845,0.273938355,0.977280236,132.8651406,1.419476238,"silty clay loam",67.28739429,1.688311511,0.073404848,0,0,0,0.241936908,13.626,0.000280891,0.000280891,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",0.572318829,0.006997376,0.006997376,58.07354259,1.753363229,0.133639893,44.37273895,21.33692208,0,0.901428126,0.697465536,0.009110103,0.011111151,0.00699128,0.089059196,0,0.09959286,0.089059196,0.910940804,0,0.09959286,0,116694.82,116694.82,7.115412847,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677",8273637,1.13334,0.000316534,29.35,2.63,153.3,6,942.6,928.35487,142.41263,14.94,14.94,0,96.7111,4,1.937470633,2.866368952,"silty clay loam",70.91830289,0,0,0,0,28.53511822,4.401944923,0.000621222,132.8153718,10.80340199,130.7854468,5.006348852,2.633086536,957.9389754,142.4042447,652.59,0.028157075,337.832,32.87282728,1.849667927,0.327244283,1.002621972,123.9327958,1.420978461,"silty clay loam",76.48266852,0.726980811,0.021105895,0.023450994,0.002345099,0,0.081788313,426.419,0.003973814,0.000829105,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",6.544232421,0.357688325,0.183393645,59.22502716,1.564102564,0.241861789,44.7483206,22.71870743,0,1.003968518,0.281354551,0.009093753,0.010403694,0.007700038,0.305617212,0.400546355,0.231446541,0.544277425,0.36859501,0.087127528,0.471218689,0.104710456,9289.37,1689400.9,6.211853865,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678",8273639,1.03019,0.000547808,23.87,1.54,150.4,6,962.87,1005.44082,143.36859,19.58,14.94,0.00161,124.5807,4,1.978598283,3,"silty clay loam",73.91231536,0.190746848,0.190746848,0,0.037843648,28.7689729,7.966369256,0.000670072,203.0453635,16.70872147,135.7618772,4.120775387,2.821595268,1057.280166,142.9759451,618.47,0.037046776,405.275,35.30353401,1.903946898,0.331229263,0.72293253,139.5767557,1.259295119,"clay loam",76.40353901,0.940413735,0.042504576,0.015939216,0,0,0.158885101,188.208,0.003935327,0.000821215,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",5.313417778,0.373439602,0.088751149,59.09421518,1.25,0.230921877,44.97185066,22.63117844,0,1.003128067,0.757256152,0.009069512,0.01031464,0.007743278,0.191171419,0.483339059,0.4688,0.556517627,0.390406437,0.053075957,0.416593744,0.05544047,11853.95,800960.17,6.767722718,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,0.10225,8.085,475,16.5,3.3,NA
"1679",8273641,1.23846,0.001676547,167.46,21.82,136.1,6,896,901.14,145.2,89.26,87.01,0.00155,19.2612,1,1.58,0,"clay loam",79.41225337,3.472396646,0,0,0,29,1.174014595,0.000950197,136.2720921,15.95430357,137.2144823,6,2,901.14,145.2,89.26,0.001131102,76.836,35.67045101,1.640575424,0.327387247,0.503421455,179.7247291,0.44323481,"clay loam",81.75632275,1.435594184,0,0,0,0,0,2.09,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",11.00573474,0,0.005164119,54.31961078,1.656716418,0.230303216,44.9497558,25.71337878,0,0.939040331,0.006570497,0.0091086,0.011011112,0.007093605,0.716510903,0,0.330128205,0.774573821,0.22542618,0,0.704329461,0,975.07,2732.46,8.9139,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680",8273643,1.25743,0.001016466,215.9,27.81,131.8,4.37,1121.81,1050.60407,144.51854,227.03,87.01,0.05448,13.8377,1,1.58,0,"clay loam",78.89593728,0,0.395685177,0,0,28.88697922,1.179748947,0.000723192,283.363929,22.95628486,131.7894498,3.825198422,2,1074.148245,144.4038246,342.49,0.057575292,11.979,35.7,1.58,0.32,0.4,201,0,"clay loam",79.345706,0,0.163055186,0,0,0,0.308064423,6.134,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",23.60977181,0,0,53.35391005,1.529880478,0.895293169,45.24384754,26.20130617,0,0.933945898,0.000212373,0.009110804,0.01116844,0.006932794,0.921240199,0,0.929945055,0.967544416,0.032455585,0,0.966247518,0,94.56,94.56,8.9139,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681",8273645,1.134,0.000660761,41.46,0.77,142.5,6,778.03,1060.81436,142.84021,44.8,25.7,0.003,1894.781,4,1.99,3,"silty clay loam",71.50942428,1.141274624,0.103752239,0.207504477,0.006787088,28.17204007,10.0512044,0.000692963,253.3020567,20.93643335,131.6392874,3.764112456,2.750030946,1114.308338,142.2001893,618.47,0.045515437,280.489,35.64487724,1.903222317,0.333214163,0.604136974,157.0678476,0.886519167,"clay loam",78.19402437,0.817772403,0.035867211,0.014346884,0,0,0.131950347,139.396,0.000177909,0.000235027,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",0.060463455,0.030790448,0.053800561,57.54092276,NA,0.272564949,44.82926377,21.27807022,0,0.888106052,0.089997921,0.00907802,0.011131715,0.006903747,0.055425949,0,0.109753389,0.697755021,0.291958964,0.01028604,0.554889744,0.003137452,105145.61,497097.88,6.929,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,43,0.707348287,NA,8.105,465.5,18.505,1.3,NA
"1682",8273647,1.17471,0.000428707,35.25,5.41,155.7,4.41,1050.56,864.74667,141.68644,14.97,14.94,1e-05,59.9289,3,1.615550405,1.116426789,"fine sandy loam",86.20381123,0,0,0,0,28.16231463,1.160564232,0.000579898,78.9583752,6.202845608,125.6315098,5.72730527,2.492764741,876.6161098,141.9657874,652.59,0.020593495,292.428,31.05454281,1.800309175,0.323353272,1.221152436,112.3303648,1.536308392,"silty clay loam",76.76779068,0.568617164,0.004373978,0.030617847,0.004373978,0,0.02966258,228.635,0.007013453,0.00061897,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",18.03864584,0.363126591,0.253178954,59.63505912,1.447204969,0.243912027,45.11262108,23.05688772,0,1.052067217,0.328271836,0.00905635,0.009969764,0.008078682,0.36281078,0.542206342,0.281584582,0.539468937,0.357028642,0.103502423,0.499352144,0.121193843,10889.29,869472.13,6.108872283,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683",8273651,1.29581,0.000345035,36.78,4.03,139.7,5.41,926.27,859.89417,141.82962,20.18,15.32,0.00146,338.6228,3,1.646550153,1.131844404,"fine sandy loam",84.33570358,0.103982585,0.20796517,0,0,27.8259571,1.158898426,0.000588306,84.1731784,6.553656516,123.3638992,5.75105378,2.510093969,878.6537036,142.0003796,652.59,0.022375575,279.349,31.04565612,1.801768219,0.322331817,1.206387264,115.1128027,1.461862989,"silty clay loam",76.69880726,0.600840988,0.004845492,0.033918443,0.004845492,0,0.03232718,206.377,0.000112613,0.000244366,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",5.112526451,0.201610898,0.246068712,58.50146888,1.033898305,0.248729849,45.48213596,22.2838747,0,1.023488648,1.145031427,0.009008111,0.010025307,0.007920271,0.264502245,0.212761976,0.455490848,0.566017365,0.357407416,0.07657522,0.514254136,0.095568183,50570.23,782558.38,6.975139918,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684",8273655,1.07517,0.001152774,24.17,1.04,131.8,0,856.65,856.65499,142.06915,21.71,21.71,0,46.9391,3,1.833818249,2.310962865,"silty clay loam",68.29981635,0,0,0,0,27.25620074,1.147366969,0.000647916,97.19477135,7.724487456,119.4081869,6.151565861,2.570187685,889.6455464,141.9332104,652.59,0.02561323,280.972,30.97767902,1.776850318,0.314130945,1.220193257,124.379385,1.280761145,"silty clay loam",77.73740843,0.708716656,0.006162754,0.030813768,0.006162754,0,0.040004469,162.269,0,0.000210795,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",0.907906329,0.359777528,0.250106783,54.61963328,1,0.246309173,45.56418776,21.3488284,0,0.963771521,0.186205895,0.008985605,0.010478833,0.007399107,0.831037649,0.041322314,0.90934449,0.624612833,0.327454821,0.047932348,0.53166946,0.056438828,1428.01,591890.37,7.167246073,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685",8273657,1.33608,8.08e-05,57.85,4.29,133.3,4.32,795.45,846.59333,142.53341,21.71,21.71,0,274.6622,3,1.848347105,2.141127435,"silty clay loam",68.70869747,0.046664318,0.093328636,0,0.04707384,27.04144828,1.14774787,0.000642764,100.0574233,7.275481997,117.805231,6.674722693,2.6357282,882.9855166,142.4110116,652.59,0.027088219,309.889,31.71329012,1.69455042,0.310542039,1.252265572,125.6940295,1.45439995,"silty clay loam",78.47129925,0.742909988,0.007075333,0.035376666,0.007075333,0,0.04707384,141.332,9.85e-05,0.000118259,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",1.707995052,0.176169981,0.237162396,54.03892293,1.206713781,0.217607884,45.38956082,21.76785646,0,0.895909819,1.158347277,0.009024701,0.011101357,0.006827255,0.523613446,0.028781513,0.540210628,0.585598972,0.359949536,0.054451491,0.504336649,0.059931981,84524.77,535995.89,7.412067217,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686",8273659,1.08766,0.000529894,30.05,2.18,124.5,4.82,740.63,854.0281,142.47618,25.23,21.71,0.00097,161.8874,3,1.643191394,1.90249114,"silty clay loam",83.9014344,0.292241408,0,0,0,26.53127082,1.134783237,0.00074803,110.3977869,7.860205564,114.393455,7.523098409,2.585402524,892.5939534,142.4831481,652.59,0.028618147,327.999,31.44550669,1.671095753,0.301417997,1.324071195,132.3844547,1.411907375,"clay loam",80.05012513,0.866550171,0,0.044211743,0.008842349,0,0,113.092,5.27e-06,0.000128801,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",1.470830996,0.363929833,0.250330543,49.32103467,1.051282051,0.215556995,45.62165521,20.75952761,0,0.921681356,0.62636537,0.008961884,0.010797181,0.007019163,0.678773523,0.089617055,0.66244503,0.584516502,0.353451428,0.06203207,0.486976764,0.066919721,17578.12,423249.48,5.921707155,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687",8273661,1.26244,0.000632477,84.25,10.24,124.9,1.08,785.64,804.9903,140.8011,117.44,31.17,0.01357,116.7628,1,2.160291224,0,"loam",68.09439027,0.796102687,0.099512836,0,0,28.65,1.26244,0.000632477,84.25,10.24,124.9,1.08,2.8,804.9903,140.8011,117.44,0.01357,116.763,30.03332344,2.160291224,0.32,1,112.2344638,0,"loam",68.09439027,0.796102687,0,0,0,0,0,10.044,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",5.604883049,0.447683172,0.447683172,45.7417404,1.005479452,0.83350435,45.83142693,19.93445128,0,0.970211639,0.640732485,0.008919102,0.01062031,0.00711785,0.912946228,0,0.822294023,0.912946228,0.087053772,0,0.822294023,0,17469.16,17469.16,7.039737144,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693",8273677,1.04456,0.001014198,24.99,7.05,164.1,2,1028,1129.41443,146.54406,12.77,12.77,0,32.8116,5,1.351918313,1.010096384,"gravelly loam",70.36997056,0,0,0,0,34.58470355,1.190741645,0.000804267,392.9321953,29.19864361,209.8686218,5.877755893,4.357446865,1158.50524,145.1531974,1083.21,0.062647399,17.056,33.45566781,1.74755775,0.302286971,0.428934146,179.4212388,0.198158582,"loam",69.12170304,0.419286911,0.01297528,0.003707223,0.000741445,0.000741445,0.619915543,2697.443,0.006242155,0.001319847,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",17.76356171,0.323342471,0.030286287,59.60129626,1.689655172,0.413596649,44.49153736,23.88292374,0,1.054329691,0.1072583,0.009120667,0.010464673,0.007693611,0.663395485,0.311089303,0.84962406,0.881483,0.05839842,0.060118579,0.782866848,0.1339103,577.33,3911205.77,20.70705158,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694",8273679,1.10264,0.000322217,51.97,13.65,163,2,1037.1,1096.22694,145.97576,12.77,12.77,0,125.9153,5,1.36111571,0.039449473,"gravelly loam",63.76097105,0,0,0,0,33.70580644,1.519448697,0.00077322,346.566894,26.05178976,197.6696258,5.680581409,4.056689539,1125.229722,144.8249526,1083.21,0.056955985,63.877,33.35485722,1.767940139,0.305504108,0.523815833,170.3823059,0.408812144,"loam",70.30416963,0.481672911,0.016145461,0.00717576,0.00119596,0.00059798,0.524871481,3344.596,0.001153571,0.001330485,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",4.922032367,0.052969321,0.057141755,60.0225611,1.597826087,0.333178388,44.56472165,23.78561084,0,0.98118214,0.055473048,0.009100086,0.010378327,0.00774218,0.541549954,0,0.802047782,0.825429997,0.106315818,0.068254185,0.721987077,0.132138756,15706.75,6130104.67,19.84558254,"North Coast","North Coast",NA,NA,NA,NA,NA,NA,NA,0.06,8.1,251,20.7,NA,NA
"1695",8273683,1.00525,0.001642577,25.13,6.66,161.7,6,977,958.45223,142.88532,14.94,14.94,0,32.2381,4,2.073104947,1.550685158,"clay",82.97619048,0,0,0,0,29.26443864,3.527081573,0.000648659,166.1850594,13.46702197,140.7042514,4.620728412,2.667740563,990.1435416,142.6526352,652.59,0.029847326,269.286,33.04335242,1.841910299,0.319988879,0.911627904,135.8895212,1.21722026,"clay loam",75.83869367,0.715788357,0.017805681,0.019586249,0.001780568,0,0.064917664,561.618,0.000959788,0.001045725,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",13.20959689,0.382554045,0.160933621,59.37096232,1.5,0.285536728,44.71330046,23.2778258,0,1.039817011,0.006002429,0.00910477,0.010297494,0.007834697,0.722222222,0.277777778,0.525423729,0.60452616,0.306652364,0.088821477,0.51198495,0.109882984,0,1932763.35,6.246546164,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696",8273685,1.13986,0.001586211,35.76,6.15,162,6,977,958.44948,142.88553,14.94,14.94,0,47.4384,4,2.253226924,1.010319228,"fine sandy loam",69.76712329,0,0,0,0,29.26345351,3.528886174,0.00064833,166.2148556,13.46850488,140.6998274,4.620437973,2.667881172,990.150215,142.6525862,652.59,0.029868806,269.336,33.04544337,1.841866262,0.319993102,0.911439059,135.8926907,1.217136102,"clay loam",75.8371488,0.715939084,0.01780943,0.019590373,0.001780943,0,0.064942756,561.5,0.000694106,0.001045752,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",13.60977687,0.1936606,0.16088823,59.39996924,1,0.285491036,44.75087905,23.27979589,0,1.042459037,0.028150445,0.00910054,0.010262073,0.007863147,0.561643835,0.308219178,0.333333333,0.604506717,0.306716938,0.088776344,0.511992427,0.109731865,364.13,1932763.35,8.101640413,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697",8273687,1.01986,0.000474315,19.21,4.48,159.1,6,977,1053.56037,144.38169,15.23,14.94,0.00591,32,3,1.59,3,"clay",85.36036036,0,0,0,0,31.55944302,1.195906482,0.000732517,271.967472,21.90211089,172.0110717,3.398734171,2.778754802,1092.023605,143.4374614,572.74,0.034555365,53.123,33.60689635,1.816707221,0.297070032,0.622346695,173.7143943,0.572915675,"clay loam",73.80700614,0.681986971,0.007412902,0.007412902,0,0,0.001735264,134.901,0.005217564,0.001731163,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",12.78324098,0.497496626,0.089655256,59.36460364,NA,0.876834458,44.72132617,23.18254957,0,1.034656048,0.006940308,0.009102526,0.010308153,0.007818798,0.252252252,0.657657658,0.236842105,0.794928824,0.111334938,0.093736237,0.686710942,0.130267016,248.77,242837.43,1.271,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
